"","Heritability","Male Insecticide Exposure","Female Insecticide Exposure","Female Fitness Cost","Male Fitness Cost","Intervention Coverage","Dispersal","Between Gonotrophic Survival","coverage.i","coverage.j","coverage.ij","f.encounter.i","f.encounter.j","f.encounter.ij","m.encounter.i","m.encounter.j","m.encounter.ij"
"2026",0.207920291702938,0.480333000563504,0.816726695065852,0.0257412767962974,0.00897600862850738,0.569725063798931,0.764749154703617,0.739058924161852,0.3522,0.35,0.2978,0.436,0.003,0.561,0.098,0.8433,0.0587
"2027",0.199786047194235,0.268190648773708,0.519943310625199,0.02423023627594,0.00536730707642506,0.675640949597219,0.83995674743915,0.832468741934791,0.5268,0.3448,0.1284,0.3533,0.223,0.4237,0.0175,0.5869,0.3956
"2028",0.106546694994735,0.661593365427875,0.455334542515432,0.0142796689158343,0.00530202389798011,0.579479915287001,0.741251622086801,0.853077560243489,0.3585,0.6287,0.0128,0.1222,0.1996,0.6782,0.8905,0.0431,0.0664
"2029",0.299775897078629,0.499086707640137,0.577658500533481,0.0248572295367557,0.0230565611047107,0.574992200708026,0.20839480441099,0.835671802382404,0.2799,0.4324,0.2877,0.3907,0.2872,0.3221,0.4035,0.1514,0.4451
"2030",0.274829785593372,0.71419597380294,0.610149844575371,0.0200809335373016,0.0233451916188174,0.843042913815305,0.862833056578077,0.819817440879453,0.2287,0.3208,0.4504,0.4205,0.3418,0.2376,0.1723,0.3731,0.4546
"2031",0.128150006125396,0.99935746735984,0.547965800582804,0.0126470820595331,0.0169742910559182,0.743269612871138,0.790304342546277,0.864914470214806,0.4537,0.1701,0.3762,0.3673,0.0811,0.5516,0.4049,0.3608,0.2343
"2032",0.181490105710761,0.432939983451623,0.819546035783819,0.0296363347448446,0.0188086479398124,0.874976585765323,0.536760405294392,0.762133871484014,0.1508,0.2872,0.562,0.0947,0.3763,0.529,0.1735,0.3835,0.4431
"2033",0.0673050688197196,0.147566608526674,0.418529941249162,0.0253114935475437,0.0181992252616144,0.847872519433033,0.161425863250215,0.779664695901895,0.5759,0.4217,0.0023,0.0245,0.4921,0.4834,0.4824,0.5129,0.0048
"2034",0.2150544205165,0.919807263491908,0.524610769109125,0.0308682469651941,0.00529545853690896,0.552876816875581,0.67977179765081,0.717938127559583,0.2555,0.5474,0.1971,0.1677,0.7109,0.1214,0.5558,0.1673,0.2769
"2035",0.13810082154866,0.455990135117248,0.696519939684658,0.0291554418847011,0.0115434519838535,0.597655763007663,0.222023116667047,0.762103836136462,0.0922,0.498,0.4097,0.5297,0.4683,0.002,0.1508,0.2193,0.6299
"2036",0.279636310618924,0.342528082546615,0.588054178313189,0.0307087891572413,0.0318997145721598,0.557123360308223,0.557869919972438,0.822160235372162,0.7385,0.1059,0.1557,0.2501,0.3782,0.3717,0.6083,0.1345,0.2572
"2037",0.227818456570391,0.0894957774684997,0.441900339155295,0.0303043997272213,0.0317344715650394,0.685555807545269,0.286959891737178,0.818555267613811,0.2399,0.3318,0.4283,0.317,0.3679,0.3151,0.3633,0.3468,0.2899
"2038",0.115649943097914,0.329457015590463,0.597257054283691,0.00700809948388627,0.0316173171420298,0.745711583408825,0.293911826596595,0.68185499689483,0.3941,0.4616,0.1443,0.2899,0.3887,0.3214,0.2459,0.4937,0.2604
"2039",0.127435363174311,0.45651413940608,0.808230684431165,0.026643788891563,0.0305413851835877,0.885555497396495,0.702911610529292,0.764647440522974,0.3576,0.353,0.2894,0.1186,0.5967,0.2847,0.2877,0.2907,0.4216
"2040",0.0724606392597372,0.174515118062124,0.749242493141699,0.0042537162955394,0.0146661869181776,0.647135191545011,0.601510839333329,0.936190222828752,0.2135,0.4655,0.321,0.7376,0.1768,0.0856,0.0785,0.6616,0.2599
"2041",0.247118423174665,0.327181667827792,0.723723518415727,0.016379942412314,0.0203934995729623,0.757276819185233,0.372121292275507,0.901205178461804,0.4334,0.1896,0.377,0.3577,0.074,0.5683,0.455,0.479,0.066
"2042",0.118761985254841,0.0443128972752951,0.435390146663575,0.00274748903874075,0.0315093229968038,0.719848189329337,0.855292587778158,0.942395573399387,0.0613,0.3303,0.6084,0.5039,0.3886,0.1075,0.3475,0.2866,0.3659
"2043",0.248175625950692,0.63928143318994,0.872466909015551,0.0159929954212054,0.029453592025517,0.601567789212018,0.780076024203431,0.70195574245371,0.1784,0.5785,0.2431,0.43,0.1988,0.3711,0.5666,0.2369,0.1965
"2044",0.28287271726359,0.544431874339259,0.827980286054825,0.0210045710532998,0.0174677607471254,0.711291540106665,0.111350180147458,0.765072188800035,0.1805,0.5214,0.2981,0.158,0.0139,0.8282,0.4054,0.0434,0.5512
"2045",0.246445739557454,0.574778606112045,0.471056622521102,0.0236105447735379,0.0136194814273126,0.86669533909481,0.492402382214908,0.815657205410686,0.3055,0.2919,0.4026,0.4592,0.1713,0.3694,0.3182,0.4072,0.2746
"2046",0.264958822316269,0.523454442190612,0.714168272848125,0.00642459946966427,0.00581039165262715,0.768124212096082,0.316405403775778,0.721524687201094,0.4557,0.3375,0.2068,0.5443,0.3734,0.0823,0.4133,0.136,0.4507
"2047",0.11439263508353,0.537425284416205,0.497708033873409,0.00997712470984156,0.022262157277449,0.838905551750371,0.25104334057359,0.696360914904134,0.1797,0.5278,0.2924,0.5472,0.4198,0.0329,0.4681,0.0779,0.4541
"2048",0.293916454783926,0.513404679431603,0.437212051862362,0.0226375823855761,0.024013932571698,0.809138874628674,0.601984109217636,0.852166723339628,0.3196,0.486,0.1944,0.046,0.6891,0.2649,0.2435,0.0532,0.7033
"2049",0.252892451818829,0.0856640396246687,0.840205414803617,0.0295760268074977,0.0235483381630478,0.720604716437105,0.782478558130041,0.679920012866596,0.179,0.5101,0.3109,0.2921,0.0856,0.6223,0.1431,0.5485,0.3084
"2050",0.217622672201903,0.260731562131341,0.487850999853562,0.00582893063829164,0.0205410300798372,0.820233401766512,0.864244133952353,0.828274563300959,0.3163,0.3714,0.3123,0.4925,0.4635,0.044,0.3867,0.2902,0.323
"2051",0.129091996930353,0.901462915743608,0.679086422777746,0.0284762342793166,0.0200240399029935,0.652432911781706,0.216961478607617,0.73602878784408,0.3856,0.324,0.2904,0.5244,0.3196,0.1561,0.3513,0.279,0.3697
"2052",0.0789205428396468,0.920112238171673,0.40257714769569,0.0240796725385769,0.030358713708299,0.590448462100793,0.362774204917979,0.889180864859533,0.1778,0.7903,0.0318,0.3153,0.384,0.3007,0.5395,0.4158,0.0446
"2053",0.242966495639691,0.808893356626248,0.581311788958218,0.00609264572832454,0.0214566956286738,0.896108235680656,0.588463772541918,0.728268779594624,0.2755,0.2452,0.4794,0.3898,0.0954,0.5148,0.4893,0.0604,0.4503
"2054",0.174831455473608,0.197707702272316,0.759561559545819,0.0157304211378556,0.0234305147187607,0.850253467439357,0.898694194093607,0.923368197107556,0.2055,0.7082,0.0863,0.3676,0.1348,0.4976,0.2795,0.3737,0.3469
"2055",0.24494516927207,0.484610011753952,0.862627389485529,0.0165260052768004,0.0223661486208641,0.522530862142174,0.654665580649953,0.736050212496221,0.3375,0.6122,0.0503,0.4327,0.1431,0.4242,0.2749,0.6227,0.1024
"2056",0.110479764500965,0.871264219312533,0.527854029624956,0.016377115268043,0.0110459300706475,0.585468683757279,0.419939168655127,0.733795254626534,0.5228,0.3556,0.1216,0.6073,0.2456,0.1471,0.415,0.1343,0.4508
"2057",0.277093339658011,0.937207732815272,0.456237773035525,0.00565335627865884,0.00548485949800303,0.80671267631622,0.675108729303889,0.874661568733751,0.2781,0.5226,0.1994,0.4682,0.2549,0.2769,0.2991,0.169,0.5319
"2058",0.269382904968172,0.580105529235885,0.831317147246178,0.0117081069463019,0.0267383929095557,0.751962297220156,0.453538496282976,0.693647767678344,0.3946,0.2536,0.3519,0.2705,0.439,0.2905,0.1394,0.3191,0.5415
"2059",0.293501975127717,0.972326029368606,0.470876853811671,0.0318513176710599,0.00795099231281201,0.6924487117837,0.362895824141819,0.684566553728018,0.6344,0.2036,0.1621,0.4205,0.1666,0.4129,0.4818,0.4684,0.0498
"2060",0.206697379080736,0.589046791210398,0.74914271194957,0.0311207436104738,0.0129751987359526,0.574189782963898,0.153945259153415,0.840773333907058,0.2327,0.3517,0.4156,0.4591,0.465,0.0758,0.2197,0.3712,0.4092
"2061",0.0544201045258786,0.254032533647818,0.523214846459264,0.0139490669436585,0.012387904816404,0.844544090703214,0.307265849509276,0.716489405441849,0.1097,0.6944,0.1958,0.2069,0.3535,0.4395,0.5075,0.4337,0.0588
"2062",0.271727055322338,0.469366222191229,0.857037731839891,0.00420560597904725,0.0304948942174171,0.841877479264354,0.36031440775305,0.723794237585989,0.034,0.5256,0.4404,0.3492,0.5336,0.1172,0.3916,0.2457,0.3627
"2063",0.11063004243059,0.184003388407221,0.875110209626029,0.0237384838120786,0.00362076166220056,0.82227459955751,0.161984656533003,0.661542847116863,0.705,0.1079,0.1871,0.3458,0.1918,0.4623,0.2435,0.3318,0.4246
"2064",0.267674187375006,0.0488935923377518,0.484610419713997,0.00854677873875177,0.0292442036823791,0.888960482614413,0.350463743720036,0.778813207711026,0.1466,0.3637,0.4897,0.3211,0.2556,0.4233,0.2788,0.3373,0.3839
"2065",0.192666277427512,0.738537213885668,0.791247724039189,0.0202763956874749,0.0233237433384985,0.679264090482714,0.146888021247517,0.861244917004003,0.2269,0.1453,0.6278,0.4532,0.5025,0.0442,0.1926,0.6527,0.1547
"2066",0.121273673950904,0.728394922746951,0.872810979113251,0.0203715283578981,0.00283865341608645,0.619659239457389,0.871273093696628,0.831526834511603,0.2649,0.5223,0.2128,0.2702,0.3172,0.4126,0.5038,0.2206,0.2756
"2067",0.117786602868541,0.556710309172911,0.475790849026956,0.0132859346786304,0.00272377786556492,0.505006418611268,0.732906668085121,0.892787601432229,0.4708,0.1314,0.3978,0.3913,0.3151,0.2936,0.6094,0.3189,0.0717
"2068",0.256821432015311,0.394309701709659,0.856195805662486,0.0228716637442007,0.0151825206903445,0.785461914656898,0.500967288529184,0.85320673935216,0.0804,0.3169,0.6027,0.3006,0.356,0.3435,0.2145,0.194,0.5915
"2069",0.146115711787663,0.403402806483419,0.87654468464104,0.00863027772091539,0.0146069120769554,0.690026204911592,0.44215943729138,0.810282583623906,0.0717,0.2091,0.7192,0.4067,0.1669,0.4264,0.3437,0.2578,0.3985
"2070",0.198101254635211,0.000755687399278395,0.507724661437189,0.00239391594456392,0.00731702892363816,0.545799372030962,0.802290248604156,0.811748943610603,0.3907,0.4159,0.1934,0.071,0.6025,0.3265,0.0205,0.5242,0.4553
"2071",0.280393357002916,0.799161936230934,0.625585555125016,0.0165200286472389,0.0274045728019336,0.742853881786801,0.845905266279262,0.710148112832494,0.2929,0.4354,0.2718,0.2214,0.3682,0.4103,0.396,0.0831,0.5209
"2072",0.279196388334682,0.451506277695415,0.778586130963825,0.0215469599821211,0.0188518118648168,0.611415215718215,0.256736870191935,0.682061521077091,0.4826,0.379,0.1384,0.5353,0.2579,0.2068,0.3593,0.582,0.0587
"2073",0.182751468592999,0.984911724878219,0.526901404374349,0.0113589801498575,0.0151437275136746,0.696091429696567,0.483200416590031,0.919824732821042,0.5143,0.0221,0.4636,0.2393,0.7293,0.0315,0.1676,0.364,0.4684
"2074",0.128793928448006,0.2909972804524,0.721261958076758,0.00511117551190918,0.0240079369491567,0.611885642861538,0.683796461317483,0.942569855007851,0.6127,0.2209,0.1664,0.682,0.2395,0.0786,0.8227,0.085,0.0922
"2075",0.0816732174486388,0.36702967711594,0.784174358489364,0.00281117448082799,0.0251635125126455,0.54938015375183,0.600108346392009,0.807230216535997,0.4064,0.3113,0.2822,0.3795,0.6096,0.0108,0.28,0.3989,0.3211
"2076",0.185512579109549,0.344530894209724,0.523352088164678,0.028244789191416,0.0105564640781316,0.610593048027987,0.362083050748762,0.770580623888957,0.3735,0.3103,0.3162,0.2797,0.3571,0.3632,0.1626,0.1776,0.6598
"2077",0.106758870410465,0.404449217443354,0.444628879218095,0.00403736047238042,0.00258219639030518,0.635350690507237,0.219481452766284,0.705526090824372,0.1324,0.4431,0.4245,0.6475,0.1994,0.1531,0.1107,0.3601,0.5292
"2078",0.0852442627110111,0.644853448636923,0.467272116851481,0.00469865142811346,0.0255979111468857,0.747346821780922,0.207260829016343,0.914199415502938,0.3885,0.3475,0.264,0.2913,0.4701,0.2386,0.4818,0.0755,0.4427
"2079",0.0600987451717141,0.678051612278982,0.618636327774124,0.0123251124980913,0.0149898681688302,0.520509577082889,0.736228017091118,0.774579484290298,0.2744,0.3584,0.3672,0.3265,0.3519,0.3215,0.2121,0.008,0.7799
"2080",0.131511779569165,0.646629303031042,0.459244445993111,0.0232307419810137,0.0244557424701813,0.623127941143075,0.549307826679759,0.843741535121937,0.3084,0.1489,0.5426,0.6789,0.264,0.057,0.2717,0.2209,0.5074
"2081",0.217669643942936,0.573925706612924,0.464803982910793,0.0175364580245907,0.0270784672662183,0.747863226395138,0.679898124213405,0.902233746838583,0.0314,0.5427,0.4259,0.4696,0.3572,0.1732,0.0472,0.1775,0.7753
"2082",0.264845690643642,0.149598205198138,0.680492637327139,0.0131230999377207,0.0283559424649586,0.796399053594572,0.299177489822507,0.782827276566182,0.507,0.1495,0.3435,0.154,0.4658,0.3802,0.5575,0.235,0.2075
"2083",0.0604028553924174,0.12161728203618,0.761918931530684,0.0281274267374082,0.0308591242960936,0.59540910107784,0.846865805739742,0.815016623369402,0.3937,0.3925,0.2137,0.0338,0.4883,0.4778,0.5056,0.2285,0.2659
"2084",0.115119620272814,0.474375896944548,0.818255858018098,0.00675994627700187,0.0226540197244447,0.871058195775356,0.31942181017831,0.711773499759108,0.1761,0.0095,0.8144,0.4324,0.1875,0.3801,0.225,0.6108,0.1643
"2085",0.111971803174843,0.157440051119053,0.538922752158821,0.0312683956539864,0.0306468620496385,0.885997316669077,0.166685612598136,0.943848483991763,0.0109,0.5184,0.4707,0.5614,0.0185,0.4201,0.0271,0.4584,0.5145
"2086",0.0530315883754462,0.0350482335739071,0.472861009260081,0.0247657052449693,0.00325324628569628,0.773989447297677,0.547815181669518,0.818718946482681,0.2159,0.5548,0.2292,0.6488,0.1242,0.2271,0.1906,0.332,0.4774
"2087",0.0948570869248477,0.0296912427715492,0.778662270914391,0.0169489275406094,0.0177604411580064,0.541338553678598,0.732188324978314,0.84183865197201,0.5161,0.3432,0.1407,0.3265,0.3513,0.3222,0.0684,0.142,0.7896
"2088",0.137849755041162,0.248850741332141,0.444818307273707,0.01687833329595,0.021822077736245,0.639743953073062,0.620795190810189,0.717560630781843,0.3657,0.4626,0.1717,0.4262,0.4447,0.1291,0.3729,0.212,0.4151
"2089",0.171262063814234,0.371122639428428,0.422584959788027,0.0101899282208986,0.00863895821270673,0.827722183772828,0.786980251168069,0.822180999220207,0.4634,0.4245,0.1121,0.5224,0.1234,0.3542,0.9112,0.0566,0.0323
"2090",0.0677675488914887,0.83894523274079,0.886633133091126,0.0265229929378997,0.007334823577923,0.864147139102444,0.433920461651031,0.73273438674057,0.5161,0.0185,0.4654,0.4169,0.2643,0.3187,0.3317,0.3806,0.2878
"2091",0.195372366115433,0.574162037236593,0.881431876938255,0.01097549782818,0.00580631026662956,0.897236170014478,0.688658681598641,0.871860786475778,0.1756,0.3278,0.4966,0.1751,0.3262,0.4987,0.3828,0.2361,0.3812
"2092",0.279354541769216,0.769632826434053,0.456094335703389,0.00983217311696149,0.0180692881683798,0.617027123513231,0.81987708935298,0.923172396039329,0.1452,0.4368,0.418,0.5622,0.1409,0.2968,0.3935,0.2203,0.3862
"2093",0.146275709756021,0.317144725806685,0.452743664503179,0.00880848061879468,0.0148289010367519,0.786829149648799,0.286640179684348,0.773341288770749,0.0703,0.6116,0.318,0.0401,0.3881,0.5718,0.0071,0.4138,0.5791
"2094",0.216027454817126,0.914316977200494,0.751734180604434,0.021809901072602,0.0243333048073077,0.775616401580554,0.553161411192659,0.882175726119309,0.2074,0.2476,0.5449,0.1084,0.5715,0.3201,0.4496,0.5227,0.0277
"2095",0.211819031147909,0.2198334449074,0.509564302312455,0.0318487923153511,0.0199028413183487,0.748770398381976,0.140666983834896,0.730907366292707,0.4964,0.3034,0.2002,0.1486,0.4038,0.4476,0.044,0.5786,0.3774
"2096",0.0746090934707376,0.246180290318141,0.806258467418933,0.015816394761546,0.0121036399204894,0.842654793361481,0.172174375719894,0.883642082046191,0.0669,0.4721,0.461,0.2506,0.6233,0.1261,0.2716,0.3595,0.3688
"2097",0.279381465708825,0.41348052687468,0.62675497476483,0.0158885662892896,0.016251928944086,0.539499002319071,0.191249681772534,0.949193237842757,0.4876,0.3491,0.1632,0.168,0.4176,0.4144,0.4244,0.1582,0.4174
"2098",0.120024212331988,0.151360520359362,0.708661150254274,0.00646074399882136,0.0137612968773735,0.800659068377791,0.309259046588372,0.781243135550768,0.4617,0.456,0.0823,0.1686,0.3423,0.4891,0.3561,0.3704,0.2736
"2099",0.157278823962668,0.170956680407608,0.556760740365065,0.00932267906637094,0.0308740023733987,0.78824620517619,0.719216712370757,0.881696687279204,0.5044,0.259,0.2365,0.2491,0.339,0.4119,0.2326,0.1522,0.6151
"2100",0.185139017839602,0.342360515113152,0.620204523881956,0.00294159040745231,0.0122881803814098,0.80971339922877,0.421380763947889,0.868246494020454,0.5573,0.2,0.2427,0.085,0.2478,0.6672,0.5279,0.0453,0.4268
"2101",0.086884918425337,0.209156352953753,0.441099145698792,0.0149974490458872,0.029966372360039,0.555308664799593,0.575297380103655,0.898522047543385,0.0757,0.6517,0.2726,0.274,0.6718,0.0542,0.3705,0.3236,0.3059
"2102",0.147132712873124,0.123195781177981,0.684672672138503,0.0096124147686949,0.0314496800949788,0.791158479613233,0.128874795329049,0.710889894966323,0.1174,0.3403,0.5423,0.4301,0.4811,0.0888,0.4502,0.2011,0.3488
"2103",0.293014045359584,0.478583391062659,0.781921807648521,0.00811412649395969,0.0288808951401403,0.690626050994238,0.485313502053749,0.786006473175398,0.2031,0.7574,0.0395,0.2564,0.3457,0.3978,0.338,0.2957,0.3663
"2104",0.288052237982454,0.329820202553552,0.580313209037017,0.00431717008559057,0.0132322539899119,0.766747707975106,0.67563863132786,0.812412771285603,0.6738,0.1305,0.1957,0.0663,0.9254,0.0083,0.0569,0.4275,0.5156
"2105",0.182243685930071,0.326260616029892,0.652967603134282,0.0109861666316108,0.022757064033964,0.834783206269099,0.146338866789117,0.925344851054972,0.1916,0.2986,0.5098,0.2337,0.4467,0.3195,0.707,0.1228,0.1702
"2106",0.20500412931192,0.178164366346854,0.648434984588879,0.0280443582424712,0.0256562632657043,0.51809613773874,0.605052050162777,0.787263777194419,0.551,0.4021,0.047,0.5,0.4811,0.0189,0.4945,0.237,0.2685
"2107",0.254082025192515,0.688816423809947,0.409596278859954,0.00388470782852429,0.0278490046060174,0.602250357003305,0.727244465688877,0.802404105096518,0.1731,0.3233,0.5036,0.3946,0.1382,0.4672,0.124,0.4678,0.4082
"2108",0.271212361524487,0.806377462751069,0.796069990811124,0.0129074379037847,0.0265656067332213,0.702121507288339,0.885414542542957,0.784351124321567,0.2312,0.1357,0.6331,0.3606,0.5641,0.0753,0.1515,0.245,0.6035
"2109",0.286140561840468,0.036766905545257,0.697981074896967,0.0301966121912573,0.018057958146198,0.709265296618929,0.635570658343211,0.928095677285752,0.0564,0.5582,0.3853,0.3317,0.1967,0.4716,0.3195,0.4991,0.1814
"2110",0.290437360098201,0.216735914432001,0.421482036823628,0.00798483239656198,0.00634416135120904,0.58176987879632,0.393621208906472,0.689017291056193,0.1646,0.5773,0.2581,0.1892,0.4166,0.3942,0.3061,0.4034,0.2905
"2111",0.0652936188064457,0.286593534765462,0.427477903623483,0.0058101765214703,0.00520453086436424,0.753555079170512,0.156736765067857,0.683335727320228,0.1631,0.5481,0.2888,0.0486,0.9275,0.0239,0.3626,0.4439,0.1935
"2112",0.184771529513062,0.991643926203065,0.625416798699973,0.0056599875029237,0.00839221653376077,0.879096618729774,0.318742033706717,0.759408292489834,0.1325,0.3976,0.4698,0.0787,0.7427,0.1786,0.1191,0.0778,0.8031
"2113",0.110461171092308,0.766217595292185,0.604100062110356,0.020827197612236,0.0120728392176873,0.562021994066266,0.671628440142702,0.915918174160201,0.2885,0.6464,0.065,0.2122,0.3107,0.4771,0.6338,0.0895,0.2767
"2114",0.0736650572753686,0.443870566379745,0.799103198486962,0.0223298217193957,0.0136568661372268,0.625397187434193,0.567390165905319,0.756626266313181,0.6598,0.2367,0.1035,0.322,0.5297,0.1484,0.0777,0.4228,0.4995
"2115",0.270186318306206,0.111896041890257,0.677552619045344,0.0275509600087404,0.0167705878051692,0.602486420217734,0.295951508627031,0.889264489961023,0.0105,0.2457,0.7438,0.5767,0.418,0.0054,0.4233,0.3363,0.2404
"2116",0.232180985465966,0.539824260918656,0.846299515111849,0.0176728933269223,0.0204312628299554,0.797602784030028,0.547321853695773,0.949293101010795,0.7602,0.1305,0.1093,0.6858,0.0084,0.3058,0.0894,0.4931,0.4175
"2117",0.258021602262999,0.144851790311327,0.783552305975521,0.0196112394033403,0.0289851831746444,0.524448433654495,0.726276327637043,0.700449918375153,0.1907,0.3812,0.4281,0.4169,0.2847,0.2984,0.6046,0.0169,0.3785
"2118",0.150393606922106,0.0203874945334857,0.738349774810532,0.00375264401900582,0.0150268582890765,0.745335548746353,0.747036619488187,0.761819457995221,0.557,0.3654,0.0775,0.4147,0.2834,0.302,0.3004,0.3877,0.3119
"2119",0.0926791428124649,0.0918690295914887,0.872329972379829,0.02278596245995,0.024328157452821,0.894569160651816,0.282174457083419,0.862544636539146,0.4021,0.2496,0.3483,0.1137,0.3288,0.5575,0.2826,0.1368,0.5807
"2120",0.29790915667073,0.286335446015815,0.464160169639811,0.0289411415757462,0.0161145103811563,0.648128471855503,0.738261957744379,0.85712607731741,0.555,0.3046,0.1405,0.1173,0.498,0.3847,0.0498,0.3104,0.6398
"2121",0.0769215748425922,0.0948954798483755,0.413725034928741,0.0310231525115839,0.0171485135629606,0.758629421896534,0.41788062890403,0.758113229308815,0.2192,0.6371,0.1438,0.3294,0.2674,0.4032,0.3445,0.3008,0.3547
"2122",0.112168256984098,0.617158457644144,0.617009071668249,0.014306678602322,0.023582612884986,0.566133957710173,0.145356364654619,0.936028626761075,0.4117,0.1217,0.4665,0.2954,0.4967,0.2078,0.2813,0.4155,0.3032
"2123",0.180905921767774,0.616404267439432,0.757904243653268,0.0228596773591642,0.0143503277355621,0.521125013334407,0.720489536964614,0.669572119223756,0.3769,0.5352,0.088,0.4157,0.3898,0.1945,0.251,0.3414,0.4076
"2124",0.0685070478495036,0.484289735318115,0.672437978514703,0.0263558145827269,0.0174523204394283,0.543296716623083,0.10247866391113,0.694507660641685,0.2499,0.4437,0.3064,0.3897,0.2119,0.3984,0.2425,0.3631,0.3944
"2125",0.247149699346011,0.0328427559050499,0.773008293018932,0.013445075341152,0.00222414455267601,0.848493123333268,0.541577274539974,0.928595412866581,0.0029,0.6506,0.3465,0.4284,0.3447,0.2269,0.3709,0.3844,0.2447
"2126",0.064438302178646,0.221582978927833,0.882754793392436,0.018578848250312,0.00638620703402581,0.505379035062361,0.792135306860618,0.873358591562414,0.4759,0.1818,0.3423,0.7062,0.1054,0.1883,0.4355,0.1002,0.4643
"2127",0.258514682745025,0.252718129398162,0.864165190565726,0.00478394627390523,0.00410772041697335,0.664855932441149,0.294921981197316,0.742721000649773,0.5801,0.4171,0.0028,0.2835,0.4343,0.2822,0.4524,0.168,0.3796
"2128",0.278349742533424,0.351948177424492,0.756590764796501,0.00380053209940833,0.00738273793997639,0.870763106240435,0.367968834277559,0.705013309399455,0.0497,0.506,0.4443,0.1371,0.5576,0.3053,0.4888,0.1557,0.3555
"2129",0.130847342160071,0.195543217824912,0.79038648277187,0.0134126879361132,0.0290775056723729,0.554750220778128,0.300089435197301,0.875072920630629,0.5225,0.207,0.2704,0.2199,0.3446,0.4355,0.4908,0.4397,0.0695
"2130",0.119055973721802,0.616885281409626,0.491375222668925,0.00835951576727373,0.0135302220173292,0.835710987210581,0.644687610604037,0.885814288266732,0.4256,0.4279,0.1465,0.4806,0.4243,0.0951,0.7112,0.1009,0.1879
"2131",0.260356856718956,0.965948470193148,0.658327377301175,0.00231733147028671,0.00904871947742905,0.89034367171553,0.430833517370559,0.700120645014274,0.2257,0.6007,0.1736,0.4625,0.3043,0.2333,0.5206,0.2227,0.2567
"2132",0.0765061394630815,0.308947623932455,0.77306196713429,0.00939104722440033,0.0228700446920269,0.56773706934344,0.688500783166569,0.949359124335875,0.7253,0.1854,0.0892,0.5434,0.4356,0.021,0.3974,0.1487,0.4539
"2133",0.179977140543266,0.868450578774465,0.837105786312255,0.0062999859507822,0.00226229382944177,0.624109829435851,0.744847105344683,0.740904534545387,0.7444,0.2343,0.0212,0.305,0.2192,0.4758,0.7513,0.1531,0.0956
"2134",0.186545302924915,0.458534975440754,0.835356130835169,0.0249707243756189,0.00593074949777918,0.554419453724604,0.857599471684825,0.826545693326754,0.0763,0.4228,0.5009,0.1069,0.3837,0.5094,0.1867,0.6336,0.1797
"2135",0.0687353162712534,0.0688795487560565,0.583193225165596,0.0129771216462196,0.0299434830873588,0.814131563538415,0.341889879081901,0.919905557297123,0.4795,0.3968,0.1237,0.5209,0.0294,0.4497,0.2615,0.5874,0.1511
"2136",0.164575680254475,0.948138673357526,0.617462592272786,0.00745753621696308,0.00292107378469408,0.839344467796991,0.334395484749135,0.748327481942184,0.3189,0.4904,0.1907,0.5689,0.3753,0.0558,0.1038,0.7847,0.1115
"2137",0.228629577736108,0.22379362977061,0.576361684367096,0.0181458390384875,0.00865635966065549,0.760980074739763,0.463710318493564,0.768798575215028,0.2791,0.5253,0.1956,0.3012,0.4416,0.2572,0.2163,0.4027,0.381
"2138",0.127237883285369,0.419605815082556,0.531018342746096,0.0313580725727512,0.0103222836887634,0.766320226054788,0.690003250475638,0.826763864186816,0.4945,0.485,0.0204,0.2399,0.6813,0.0788,0.5715,0.1042,0.3243
"2139",0.184513255617168,0.121212071788986,0.897839450692863,0.0190083541798983,0.0279321837080282,0.596379493774241,0.138312204649523,0.800676884905092,0.1932,0.4123,0.3944,0.1468,0.2789,0.5742,0.4692,0.2066,0.3242
"2140",0.165429374737933,0.388988337375317,0.462070220187923,0.0310467338763676,0.0160779662192224,0.601196630697595,0.328219964089673,0.660922217764713,0.4434,0.4954,0.0612,0.0277,0.7473,0.225,0.3484,0.2099,0.4418
"2141",0.194876820581284,0.238230591273308,0.4761796622989,0.00815859931992646,0.0286980280689509,0.683058997811768,0.797775429052524,0.801984393336902,0.7064,0.2237,0.0699,0.3061,0.3674,0.3264,0.5596,0.4196,0.0208
"2142",0.0958584130169591,0.146106978738471,0.531867709830683,0.0209230133947248,0.00877231648999453,0.735190728087658,0.134984066902008,0.670392772736336,0.5254,0.1588,0.3157,0.5304,0.4301,0.0396,0.5173,0.3065,0.1762
"2143",0.270907522561849,0.592697863445943,0.885932092920109,0.0209713045100747,0.0223047129576441,0.688518762326567,0.15722774305312,0.767221734111378,0.2067,0.4533,0.34,0.3151,0.3581,0.3268,0.5992,0.0458,0.355
"2144",0.269457109281124,0.896710224579065,0.49764657414509,0.0193723213464438,0.00444453732841345,0.711083668205375,0.17067644148834,0.704365439739354,0.4192,0.2721,0.3087,0.1834,0.3096,0.507,0.2947,0.1774,0.5279
"2145",0.106910870227846,0.464051952734473,0.722161321102653,0.0158463396152798,0.0227270807060387,0.650194157241927,0.200433427726403,0.749045237519106,0.352,0.412,0.236,0.3484,0.4447,0.2069,0.4269,0.1859,0.3871
"2146",0.135669992984011,0.517076641958184,0.59780619171916,0.00774072749777674,0.0284430055989579,0.611134726126222,0.118505800372399,0.671060844939097,0.4114,0.2083,0.3803,0.7934,0.0726,0.134,0.4441,0.4433,0.1125
